Well,Temperature,Value
D15,54,4192
D15,55,4129.121212
D15,56,4083.621212
D15,57,4016.712121
D15,58,3999.311688
D15,59,3987.015152
D15,60,4014.393939
D15,61,4018.393939
D15,62,4059.621212
D15,63,4119.666667
D15,64,4284.833333
D15,65,4427.922078
D15,66,4611.439394
D15,67,4890.060606
D15,68,5388.939394
D15,69,6257.878788
D15,70,7898.151515
D15,71,10508.5303
D15,72,13997.63636
D15,73,17914.57576
D15,74,20722.21212
D15,75,22387.25974
D15,76,22651.89394
D15,77,22253.0303
D15,78,21698.34848
D15,79,20951.5
D15,80,20234.55844
D15,81,19516.62121
D15,82,18737.07576
D15,83,18027.06061
D15,84,17213.59091
D15,85,16506.34848
D15,86,15761.30303
D15,87,14998.48052
D15,88,14295.75758
D15,89,13606.41558
D15,90,12930.71212
D15,91,12271.8961
D15,92,11582.74242
D15,93,10943.13636
D15,94,10328.03896
D15,95,9770.560606
D16,26,5319.480519
D16,27,5410.030303
D16,28,5484.272727
D16,29,5509.484848
D16,30,5602.675325
D16,31,5523.469697
D16,32,5393.948052
D16,33,5277.469697
D16,34,5076.136364
D16,35,4955.424242
D16,36,4894.954545
D16,37,4817.393939
D16,38,4878.378788
D16,39,4957.987013
D16,40,5183.19697
D16,41,5531.409091
D16,42,6184.333333
D16,43,7570.772727
D16,44,10191.81818
D16,45,14453.11688
D16,46,19886.45455
D16,47,26165.53247
D16,48,31284.19697
D16,49,35098.18182
D16,50,37517.04545
D16,51,39120.58442
D16,52,39709.18182
D16,53,40078.94805
D16,54,39995.18182
D16,55,39769.66667
D16,56,39521.25758
D16,57,39307.63636
D16,58,38762.71429
D16,59,38062.74242
D16,60,37483
D16,61,36729.06061
D16,62,36012.90909
D16,63,35324.98485
D16,64,34433.39394
D16,65,33652.35065
D16,66,32840.16667
D16,67,31867.59091
D16,68,31095.81818
D16,69,30209.86364
D16,70,29338.36364
D16,71,28401.10606
D16,72,27448.06061
D16,73,26521.74242
D16,74,25613.62338
D16,75,24712.5
D16,76,23872.57576
D16,77,23035.43939
D16,78,22117.21212
D16,79,21163.39394
D16,80,20341.87013
D16,81,19484.30303
D16,82,18615.16667
D16,83,17811.13636
D16,84,16944.78788
D16,85,16171.57576
D16,86,15418.16667
D16,87,14583.75325
D16,88,13805.9697
D16,89,13034.01299
D16,90,12343.16667
D16,91,11659.37662
D16,92,10991.40909
D16,93,10351.93939
D16,94,9754.285714
D16,95,9190.181818
D17,26,905.6103896
D17,27,906.469697
D17,28,903.9090909
D17,29,905.9848485
D17,30,901.1428571
D17,31,905.1969697
D17,32,906.025974
D17,33,913.4393939
D17,34,917.6969697
D17,35,919.4848485
D17,36,922.7121212
D17,37,925.5454545
D17,38,925.1212121
D17,39,922.6103896
D17,40,924.3787879
D17,41,924.1212121
D17,42,919.469697
D17,43,926.030303
D17,44,930.5454545
D17,45,917.8571429
D17,46,923.8484848
D17,47,915.8441558
D17,48,919.1969697
D17,49,915.1168831
D17,50,908.7727273
D17,51,904.4025974
D17,52,906.1212121
D17,53,910.3246753
D17,54,908.1818182
D17,55,900.530303
D17,56,898.1515152
D17,57,893.1515152
D17,58,883.1428571
D17,59,882.6666667
D17,60,883.8030303
D17,61,882.3333333
D17,62,877.9090909
D17,63,869.5584416
D17,64,872.6666667
D17,65,871.8311688
D17,66,862.9242424
D17,67,869.4090909
D17,68,860.6363636
D17,69,857.7121212
D17,70,855.3787879
D17,71,856.6666667
D17,72,856.2121212
D17,73,860.7121212
D17,74,859.1818182
D17,75,860.5606061
D17,76,853.7727273
D17,77,849.5757576
D17,78,845.6666667
D17,79,853.2727273
D17,80,844.6103896
D17,81,844.5151515
D17,82,850.6969697
D17,83,841.6060606
D17,84,845.8181818
D17,85,844.7121212
D17,86,838.6060606
D17,87,840.7272727
D17,88,837.9242424
D17,89,844.9480519
D17,90,841.1666667
D17,91,838.2337662
D17,92,835.8181818
D17,93,833.2727273
D17,94,840.7662338
D17,95,839.1969697
D18,26,1220.558442
D18,27,1223.166667
D18,28,1220.701299
D18,29,1218.878788
D18,30,1215.064935
D18,31,1213.181818
D18,32,1206.454545
D18,33,1200.075758
D18,34,1192.090909
D18,35,1188.984848
D18,36,1182.424242
D18,37,1182.893939
D18,38,1176.103896
D18,39,1172.623377
D18,40,1169.954545
D18,41,1168.560606
D18,42,1169.984848
D18,43,1161.30303
D18,44,1166.779221
D18,45,1169.103896
D18,46,1164.348485
D18,47,1160.506494
D18,48,1158.712121
D18,49,1157.285714
D18,50,1158.030303
D18,51,1155.272727
D18,52,1159.272727
D18,53,1151.558442
D18,54,1150
D18,55,1150.69697
D18,56,1148.484848
D18,57,1151.779221
D18,58,1148.935065
D18,59,1142.575758
D18,60,1138.333333
D18,61,1137.712121
D18,62,1135.939394
D18,63,1133.272727
D18,64,1129.666667
D18,65,1130.441558
D18,66,1127.848485
D18,67,1125.833333
D18,68,1120.560606
D18,69,1118.242424
D18,70,1113.545455
D18,71,1113.409091
D18,72,1110.727273
D18,73,1103.402597
D18,74,1102.961039
D18,75,1104.318182
D18,76,1100.666667
D18,77,1094.742424
D18,78,1092.318182
D18,79,1091.636364
D18,80,1085.857143
D18,81,1086.484848
D18,82,1089.636364
D18,83,1081.530303
D18,84,1085.484848
D18,85,1074.324675
D18,86,1071.848485
D18,87,1073.519481
D18,88,1066.863636
D18,89,1063.883117
D18,90,1063.909091
D18,91,1059.363636
D18,92,1062.045455
D18,93,1052.590909
D18,94,1048.753247
D18,95,1052.045455
D19,26,1251.493506
D19,27,1250.015152
D19,28,1247.87013
D19,29,1242.242424
D19,30,1237.103896
D19,31,1237.666667
D19,32,1235.181818
D19,33,1236.181818
D19,34,1234
D19,35,1232.939394
D19,36,1230.168831
D19,37,1229.181818
D19,38,1222.090909
D19,39,1222.12987
D19,40,1219.893939
D19,41,1221.318182
D19,42,1221.121212
D19,43,1224.480519
D19,44,1222.469697
D19,45,1211.623377
D19,46,1216
D19,47,1210.025974
D19,48,1208.409091
D19,49,1201.87013
D19,50,1194.090909
D19,51,1189.428571
D19,52,1191.772727
D19,53,1194.909091
D19,54,1189.878788
D19,55,1185.030303
D19,56,1181.431818
D19,57,1165.409091
D19,58,1157.922078
D19,59,1152.530303
D19,60,1158.333333
D19,61,1152.681818
D19,62,1146.402597
D19,63,1140.261364
D19,64,1141.5
D19,65,1140.532468
D19,66,1129.045455
D19,67,1132.575758
D19,68,1123.166667
D19,69,1125.511364
D19,70,1119.787879
D19,71,1117.415584
D19,72,1121.227273
D19,73,1120.350649
D19,74,1114.454545
D19,75,1119.560606
D19,76,1113.257576
D19,77,1110.272727
D19,78,1109.480519
D19,79,1110.257576
D19,80,1097.467532
D19,81,1099.681818
D19,82,1104.878788
D19,83,1094.181818
D19,84,1099.852273
D19,85,1091.077922
D19,86,1090.757576
D19,87,1089.155844
D19,88,1087.651515
D19,89,1087.87013
D19,90,1087.984848
D19,91,1083.493506
D19,92,1086.318182
D19,93,1081
D19,94,1085.038961
D19,95,1086.893939
D20,26,1463.337662
D20,27,1454.348485
D20,28,1452.87013
D20,29,1445.712121
D20,30,1435.077922
D20,31,1432.818182
D20,32,1422.168831
D20,33,1412.19697
D20,34,1393.318182
D20,35,1379.220779
D20,36,1361.80303
D20,37,1347.329545
D20,38,1337.545455
D20,39,1323.87013
D20,40,1320.242424
D20,41,1305.560606
D20,42,1299.984848
D20,43,1295.693182
D20,44,1289.878788
D20,45,1289.441558
D20,46,1282.30303
D20,47,1278.207792
D20,48,1276.939394
D20,49,1270.376623
D20,50,1264.333333
D20,51,1259.922078
D20,52,1251.727273
D20,53,1257.675325
D20,54,1247.833333
D20,55,1244.285714
D20,56,1239.571429
D20,57,1221.893939
D20,58,1222.883117
D20,59,1217.848485
D20,60,1219.333333
D20,61,1219.220779
D20,62,1213.493506
D20,63,1213.649351
D20,64,1211.484848
D20,65,1203.922078
D20,66,1202.636364
D20,67,1196.045455
D20,68,1198.727273
D20,69,1193.376623
D20,70,1192.424242
D20,71,1185.556818
D20,72,1184.25974
D20,73,1181.545455
D20,74,1176.727273
D20,75,1175.969697
D20,76,1174.212121
D20,77,1171.939394
D20,78,1167.920455
D20,79,1167.969697
D20,80,1161.909091
D20,81,1161.075758
D20,82,1149.636364
D20,83,1152.909091
D20,84,1147.714286
D20,85,1150.987013
D20,86,1145.378788
D20,87,1137.311688
D20,88,1137.590909
D20,89,1139.532468
D20,90,1135.19697
D20,91,1130.168831
D20,92,1125.969697
D20,93,1126
D20,94,1131.597403
D20,95,1124.560606
D21,26,1189.285714
D21,27,1194.333333
D21,28,1196.844156
D21,29,1199.69697
D21,30,1202.038961
D21,31,1199.242424
D21,32,1198.974026
D21,33,1202.545455
D21,34,1218.787879
D21,35,1218.261364
D21,36,1222.038961
D21,37,1231.441558
D21,38,1236.484848
D21,39,1234.25974
D21,40,1254.727273
D21,41,1263.030303
D21,42,1301.402597
D21,43,1288.519481
D21,44,1303.909091
D21,45,1326.961039
D21,46,1348.257576
D21,47,1345.584416
D21,48,1345.318182
D21,49,1349.324675
D21,50,1347.80303
D21,51,1365.649351
D21,52,1373.818182
D21,53,1371.207792
D21,54,1362.439394
D21,55,1380.25974
D21,56,1366.805195
D21,57,1380.454545
D21,58,1366.961039
D21,59,1349.606061
D21,60,1335.954545
D21,61,1334.103896
D21,62,1323.246753
D21,63,1321.103896
D21,64,1326.409091
D21,65,1328.922078
D21,66,1301.666667
D21,67,1330.220779
D21,68,1307.675325
D21,69,1315.961039
D21,70,1285.5
D21,71,1296.056818
D21,72,1312.636364
D21,73,1300.242424
D21,74,1298.415584
D21,75,1338.787879
D21,76,1284.469697
D21,77,1282.064935
D21,78,1304.584416
D21,79,1282.772727
D21,80,1266.636364
D21,81,1270.106061
D21,82,1341.714286
D21,83,1276.805195
D21,84,1317.337662
D21,85,1282.766234
D21,86,1281.727273
D21,87,1282.883117
D21,88,1263.757576
D21,89,1267.311688
D21,90,1266
D21,91,1260.883117
D21,92,1294.530303
D21,93,1280.38961
D21,94,1286.402597
D21,95,1302.954545
D22,26,888.2467532
D22,27,892.969697
D22,28,894.3295455
D22,29,892.1363636
D22,30,890.7142857
D22,31,890.0757576
D22,32,893.0519481
D22,33,894.1688312
D22,34,895.3333333
D22,35,909.8068182
D22,36,913.9090909
D22,37,917.3896104
D22,38,913.1515152
D22,39,915.012987
D22,40,909.3333333
D22,41,909.1363636
D22,42,903.2077922
D22,43,903.4545455
D22,44,895.6666667
D22,45,883.8961039
D22,46,878.4025974
D22,47,876.4155844
D22,48,874.3030303
D22,49,867.8701299
D22,50,864.9848485
D22,51,859.7272727
D22,52,861.1212121
D22,53,862.7402597
D22,54,860.7878788
D22,55,853.5064935
D22,56,853.2337662
D22,57,839.6212121
D22,58,838.2337662
D22,59,835.1969697
D22,60,838.8636364
D22,61,832.5844156
D22,62,836.5064935
D22,63,830.4675325
D22,64,832.4242424
D22,65,828.6103896
D22,66,828.8333333
D22,67,821.8051948
D22,68,819.1948052
D22,69,820.6233766
D22,70,821.987013
D22,71,817.4675325
D22,72,816.8961039
D22,73,818.3030303
D22,74,816.038961
D22,75,816.1515152
D22,76,813.5606061
D22,77,813.2857143
D22,78,810.3636364
D22,79,811.3181818
D22,80,806.9220779
D22,81,806.4848485
D22,82,810.1590909
D22,83,801.3506494
D22,84,804.5974026
D22,85,799.6233766
D22,86,797.7727273
D22,87,797.2337662
D22,88,799.5757576
D22,89,796.3376623
D22,90,796.7272727
D22,91,796.8961039
D22,92,787.1060606
D22,93,793.5454545
D22,94,793.8831169
D22,95,792.3939394
D23,26,4519.480519
D23,27,4303.727273
D23,28,4239.844156
D23,29,4219.878788
D23,30,4199.896104
D23,31,4176.772727
D23,32,4143.38961
D23,33,4083.844156
D23,34,4020.896104
D23,35,3948.467532
D23,36,3880.116883
D23,37,3809.779221
D23,38,3745.787879
D23,39,3692.977273
D23,40,3632.969697
D23,41,3587.318182
D23,42,3553.636364
D23,43,3572.844156
D23,44,3562.015152
D23,45,3561.636364
D23,46,3566.376623
D23,47,3594.883117
D23,48,3621.348485
D23,49,3654.597403
D23,50,3673.227273
D23,51,3716.883117
D23,52,3746.077922
D23,53,3782.012987
D23,54,3840.833333
D23,55,3920.623377
D23,56,3992
D23,57,4123.30303
D23,58,4340.909091
D23,59,4623.954545
D23,60,5075.424242
D23,61,5791.857143
D23,62,6861.246753
D23,63,8497.155844
D23,64,10760.93939
D23,65,13722.85227
D23,66,17546.22727
D23,67,21025.7013
D23,68,23479.80519
D23,69,24703.85714
D23,70,25013.12987
D23,71,24666.06494
D23,72,24179.02597
D23,73,23613.5303
D23,74,23092.51136
D23,75,22327.40909
D23,76,21648.22727
D23,77,20934.22078
D23,78,20151.7013
D23,79,19435.89394
D23,80,18814.50649
D23,81,18038.85714
D23,82,17239.45455
D23,83,16573.2987
D23,84,15778.97403
D23,85,15109.27273
D23,86,14384.81818
D23,87,13735.85227
D23,88,12996.48485
D23,89,12394.18182
D23,90,11764.0303
D23,91,11206.52273
D23,92,10461.98485
D23,93,9854.12987
D23,94,9294.038961
D23,95,8745.311688
D24,26,4857.584416
D24,27,4950.454545
D24,28,5028.974026
D24,29,4945.272727
D24,30,4703.428571
D24,31,4557.075758
D24,32,4371.636364
D24,33,4227.909091
D24,34,4167.116883
D24,35,3979.142857
D24,36,3902.246753
D24,37,3762.311688
D24,38,3668.155844
D24,39,3593.506494
D24,40,3461.166667
D24,41,3401.166667
D24,42,3225.519481
D24,43,3201.142857
D24,44,3126.530303
D24,45,3103.102273
D24,46,3068.298701
D24,47,3066.220779
D24,48,3110.666667
D24,49,3337.194805
D24,50,3172.227273
D24,51,3172.142857
D24,52,3176.116883
D24,53,3169.428571
D24,54,3157.106061
D24,55,3152.688312
D24,56,3100.103896
D24,57,3059.727273
D24,58,3016.590909
D24,59,2955.227273
D24,60,2922.848485
D24,61,2878.987013
D24,62,2848.012987
D24,63,2818.181818
D24,64,2794.666667
D24,65,2791.227273
D24,66,2793.045455
D24,67,2819.597403
D24,68,2867.142857
D24,69,2936.051948
D24,70,3036.480519
D24,71,3159.766234
D24,72,3341.272727
D24,73,3667.077922
D24,74,4273.090909
D24,75,5509.424242
D24,76,7805.712121
D24,77,11139.03896
D24,78,14136.81818
D24,79,15800.01515
D24,80,16291.28409
D24,81,15996.63636
D24,82,15489.67532
D24,83,14952.19481
D24,84,14343.50649
D24,85,13774.33766
D24,86,13173.09091
D24,87,12590.28571
D24,88,12001.04545
D24,89,11536.02273
D24,90,10909.57143
D24,91,10400.32468
D24,92,9867.636364
D24,93,9401.077922
D24,94,8951.961039
D24,95,8495.246753
E01,26,3890.878788
E01,27,3969.318182
E01,28,3904.954545
E01,29,3829.045455
E01,30,3810.893939
E01,31,3819.621212
E01,32,3846.015152
E01,33,3831.530303
E01,34,3772.106061
E01,35,3768.984848
E01,36,3759.863636
E01,37,3747.454545
E01,38,3694.606061
E01,39,3612
E01,40,3616.954545
E01,41,3589.378788
E01,42,3600.939394
E01,43,3562.742424
E01,44,3593.681818
E01,45,3691.181818
E01,46,3658.287879
E01,47,3625.681818
E01,48,3571.757576
E01,49,3544.363636
E01,50,3529.575758
E01,51,3510.424242
E01,52,3526.363636
E01,53,3458.666667
E01,54,3378.848485
E01,55,3340.560606
E01,56,3349.454545
E01,57,3277.484848
E01,58,3242.681818
E01,59,3195.621212
E01,60,3149.787879
E01,61,3128.287879
E01,62,3114.075758
E01,63,3099.409091
E01,64,3122.333333
E01,65,3168.166667
E01,66,3247.712121
E01,67,3360.530303
E01,68,3503.045455
E01,69,3704.939394
E01,70,4102.30303
E01,71,4822.469697
E01,72,6275.393939
E01,73,8935.424242
E01,74,11878.27273
E01,75,14936.60606
E01,76,16555.59091
E01,77,17030.93939
E01,78,16789.87879
E01,79,16327.81818
E01,80,15897.10606
E01,81,15425.09091
E01,82,14803.83333
E01,83,14274.93939
E01,84,13696.22727
E01,85,13178.71212
E01,86,12738.80303
E01,87,12134.83333
E01,88,11601.92424
E01,89,11063.40909
E01,90,10551.31818
E01,91,10017.43939
E01,92,9535.090909
E01,93,9056.484848
E01,94,8620.893939
E01,95,8121.136364
E02,26,15593.25758
E02,27,20553.01515
E02,28,23993.87879
E02,29,26140.62121
E02,30,26349.71212
E02,31,27251.86364
E02,32,27570.16667
E02,33,27922.57576
E02,34,27709.04545
E02,35,27721.34848
E02,36,28011.84848
E02,37,27644.63636
E02,38,27369.30303
E02,39,27133.36364
E02,40,27006.19697
E02,41,26605.66667
E02,42,26750.48485
E02,43,26418.43939
E02,44,26716.19697
E02,45,27865.54545
E02,46,27356.93939
E02,47,26562.33333
E02,48,25836.62121
E02,49,25194.18182
E02,50,25060.31818
E02,51,24919.12121
E02,52,25418.12121
E02,53,24658.40909
E02,54,24134.81818
E02,55,24141.84848
E02,56,24266.78788
E02,57,23717.48485
E02,58,23686.12121
E02,59,23108.39394
E02,60,22862.31818
E02,61,22420.75758
E02,62,22401.36364
E02,63,21843
E02,64,21659.83333
E02,65,21576.65152
E02,66,21449.27273
E02,67,21756.33333
E02,68,22420.22727
E02,69,23040.4697
E02,70,24802.66667
E02,71,26918.98485
E02,72,29059.0303
E02,73,30897.30303
E02,74,31313.63636
E02,75,30921.63636
E02,76,30381.21212
E02,77,30440.16667
E02,78,30044.07576
E02,79,28807.5303
E02,80,28219.78788
E02,81,28042.56061
E02,82,27014.16667
E02,83,26586.22727
E02,84,26069.80303
E02,85,25896.10606
E02,86,25123.93939
E02,87,24357.95455
E02,88,24127.34848
E02,89,23815.87879
E02,90,22975.4697
E02,91,22566.33333
E02,92,22359.10606
E02,93,21719.12121
E02,94,21481.36364
E02,95,20681.63636
E03,26,3879.530303
E03,27,3795.651515
E03,28,3753.666667
E03,29,3671.424242
E03,30,3611.363636
E03,31,3559.469697
E03,32,3496.621212
E03,33,3435.484848
E03,34,3379.075758
E03,35,3324.106061
E03,36,3264.090909
E03,37,3205.530303
E03,38,3149.878788
E03,39,3105.530303
E03,40,3061.409091
E03,41,3017.924242
E03,42,2989.954545
E03,43,2988.848485
E03,44,2978.348485
E03,45,2965.69697
E03,46,2965.378788
E03,47,2977.318182
E03,48,2990.560606
E03,49,2993.333333
E03,50,2994.454545
E03,51,2991.348485
E03,52,2961.924242
E03,53,2965.212121
E03,54,2943.409091
E03,55,2935.727273
E03,56,2878.681818
E03,57,2854.80303
E03,58,2834.227273
E03,59,2833.166667
E03,60,2821.348485
E03,61,2836.909091
E03,62,2856.909091
E03,63,2903.727273
E03,64,2986.787879
E03,65,3075.287879
E03,66,3209.848485
E03,67,3374.106061
E03,68,3678.712121
E03,69,4233.181818
E03,70,5384.818182
E03,71,7397.363636
E03,72,10327.33333
E03,73,13599.48485
E03,74,15851.27273
E03,75,17060.09091
E03,76,17134.57576
E03,77,16851.16667
E03,78,16372.60606
E03,79,15771.04545
E03,80,15170.12121
E03,81,14661.21212
E03,82,14028.5
E03,83,13508.16667
E03,84,12965.36364
E03,85,12427.83333
E03,86,11950.56061
E03,87,11354.36364
E03,88,10864.75758
E03,89,10335.16667
E03,90,9840.590909
E03,91,9372.318182
E03,92,8926.030303
E03,93,8479.393939
E03,94,8098.272727
E03,95,7694.30303
E04,26,3266.348485
E04,27,3268.757576
E04,28,3263.848485
E04,29,3260.19697
E04,30,3262.969697
E04,31,3269.272727
E04,32,3253.530303
E04,33,3246.378788
E04,34,3222.287879
E04,35,3180.833333
E04,36,3142.19697
E04,37,3099.833333
E04,38,3045.151515
E04,39,2993.166667
E04,40,2946.848485
E04,41,2890.681818
E04,42,2854.681818
E04,43,2824.424242
E04,44,2853.727273
E04,45,2811.530303
E04,46,2808.075758
E04,47,2824.651515
E04,48,2828.666667
E04,49,2821.090909
E04,50,2832.5
E04,51,2826.378788
E04,52,2830.469697
E04,53,2807.469697
E04,54,2774.80303
E04,55,2759.878788
E04,56,2721.363636
E04,57,2688.818182
E04,58,2662.530303
E04,59,2626.80303
E04,60,2592.969697
E04,61,2561.712121
E04,62,2542.712121
E04,63,2512.424242
E04,64,2513.409091
E04,65,2507.242424
E04,66,2516.136364
E04,67,2540.045455
E04,68,2591.575758
E04,69,2647.121212
E04,70,2742.469697
E04,71,2838.090909
E04,72,2999.454545
E04,73,3310.939394
E04,74,3853.878788
E04,75,5178.924242
E04,76,7457.621212
E04,77,10264.45455
E04,78,12841.10606
E04,79,14317.84848
E04,80,14551.06061
E04,81,14467.33333
E04,82,13995.86364
E04,83,13573.93939
E04,84,13051.59091
E04,85,12496.04545
E04,86,12036.10606
E04,87,11512.37879
E04,88,11014.24242
E04,89,10531.28788
E04,90,10023.66667
E04,91,9529.621212
E04,92,9058.318182
E04,93,8618.393939
E04,94,8241.848485
E04,95,7801.121212
E05,26,3218.878788
E05,27,3227.727273
E05,28,3276.393939
E05,29,3302.560606
E05,30,3321.242424
E05,31,3377.80303
E05,32,3391.606061
E05,33,3439.984848
E05,34,3440.666667
E05,35,3422.045455
E05,36,3413.818182
E05,37,3383.590909
E05,38,3361.621212
E05,39,3348.833333
E05,40,3325.348485
E05,41,3295.757576
E05,42,3296.954545
E05,43,3305.106061
E05,44,3348.530303
E05,45,3365.772727
E05,46,3360.727273
E05,47,3359.363636
E05,48,3378.166667
E05,49,3329.075758
E05,50,3328.954545
E05,51,3312.80303
E05,52,3319.606061
E05,53,3296.878788
E05,54,3251.727273
E05,55,3266.469697
E05,56,3225.636364
E05,57,3203.545455
E05,58,3199.893939
E05,59,3173.651515
E05,60,3157.272727
E05,61,3157.106061
E05,62,3180.818182
E05,63,3193.893939
E05,64,3258.227273
E05,65,3336.878788
E05,66,3441.530303
E05,67,3575.318182
